Order_ID,Order_Date,Customer_ID,Restaurant_Name,Food_Category,Order_Value,Delivery_Time,Rating,Payment_Method,City,Order_Status
105988,2025-03-07,C4816,Andheri Kitchen,Desserts,824,49,2.5,Cash,Mumbai - Thane,Delivered
105989,2026-06-05,C9803,Vashi Veg Corner,Desserts,632,63,3.4,Credit Card,Mumbai - Thane,Cancelled
105990,2025-02-13,C9486,Kurla Kitchen,South Indian,709,54,4.1,Wallet,Mumbai - Dadar,Delivered
105991,2025-04-11,C1438,Colaba Cafe,Beverages,1209,55,4.7,Credit Card,Mumbai - Chembur,Delivered
105992,2026-04-29,C6681,Andheri Kitchen,Healthy Food,1421,43,3.7,Debit Card,Mumbai - Mulund,Delayed
105993,2025-02-21,C4193,Bandra Bites,North Indian,242,81,3.6,Cash,Mumbai - Thane,Delayed
105994,2025-05-23,C9980,Kurla Kitchen,Pizza,1682,54,3.5,UPI,Mumbai - Mulund,Delivered
105995,2026-05-13,C3772,Dadar Darbar,Burger,919,28,4.0,Cash,Mumbai - Andheri,Delayed
105996,2026-06-17,C2444,Dadar Darbar,Pizza,218,36,3.6,Cash,Mumbai - Dadar,Delivered
105997,2026-01-30,C8007,Chembur Spice House,Chinese,235,68,3.8,Wallet,Mumbai - Mulund,Delayed
105998,2026-06-20,C6975,Borivali Bistro,Desserts,692,77,4.0,UPI,Mumbai - Dadar,Cancelled
105999,2025-12-21,C5186,Ghatkopar Grill,North Indian,1178,73,3.5,Wallet,Mumbai - Bandra,Delivered
106000,2025-03-16,C3820,Borivali Bistro,Burger,1035,49,3.2,Wallet,Mumbai - Bandra,Delivered
106001,2025-03-04,C7195,Powai Plates,Chinese,162,65,4.4,UPI,Mumbai - Malad,Delayed
106002,2025-02-27,C2302,Vashi Veg Corner,Healthy Food,1651,65,3.4,UPI,Mumbai - Kurla,Cancelled
106003,2025-12-09,C1128,Ghatkopar Grill,Pizza,1641,39,4.9,Credit Card,Mumbai - Chembur,Delivered
106004,2026-02-07,C1338,Kurla Kitchen,Burger,1315,40,4.5,Wallet,Mumbai - Chembur,Delivered
106005,2026-01-14,C3223,Dadar Darbar,Burger,1135,39,4.3,Cash,Mumbai - Dadar,Delivered
106006,2025-11-14,C1419,Chembur Spice House,Burger,1778,67,4.3,UPI,Mumbai - Andheri,Delivered
106007,2025-01-26,C7565,Malad Food Hub,Pizza,769,25,3.3,Credit Card,Mumbai - Borivali,Delivered
106008,2026-04-14,C8169,Vashi Veg Corner,Burger,1497,48,3.4,Debit Card,Mumbai - Andheri,Delivered
106009,2025-09-16,C3348,Ghatkopar Grill,Burger,1377,23,3.9,Cash,Mumbai - Kurla,Delivered
106010,2025-05-21,C2437,Marine Drive Meals,Beverages,530,52,3.7,Credit Card,Mumbai - Kurla,Delivered
106011,2025-06-26,C7770,Dadar Darbar,Beverages,1370,55,3.7,Wallet,Mumbai - Thane,Delivered
106012,2025-01-06,C1569,Marine Drive Meals,Biryani,1445,73,3.7,Debit Card,Mumbai - Bandra,Delivered
106013,2025-06-15,C8310,Borivali Bistro,Biryani,1775,21,2.8,UPI,Mumbai - Thane,Delivered
106014,2026-05-08,C1369,Dadar Darbar,Biryani,133,70,4.3,Credit Card,Mumbai - Malad,Delivered
106015,2025-12-04,C1036,Andheri Kitchen,Burger,1350,80,2.8,Credit Card,Mumbai - Ghatkopar,Delayed
106016,2025-08-16,C2020,Powai Plates,South Indian,1663,74,4.7,Wallet,Mumbai - Chembur,Cancelled
106017,2026-05-29,C5646,Colaba Cafe,Healthy Food,1106,60,2.9,Wallet,Mumbai - Thane,Delivered
106018,2026-01-09,C7588,Bandra Bites,Biryani,1024,58,4.7,Credit Card,Mumbai - Thane,Delivered
106019,2025-07-07,C3907,Andheri Kitchen,South Indian,302,67,3.5,Debit Card,Mumbai - Bandra,Delayed
106020,2025-03-19,C8208,Vashi Veg Corner,South Indian,808,29,4.6,UPI,Mumbai - Dadar,Cancelled
106021,2025-10-02,C8406,Thane Treats,Beverages,941,36,3.4,Credit Card,Mumbai - Malad,Delivered
106022,2025-02-04,C9623,Colaba Cafe,South Indian,1500,47,3.5,Credit Card,Mumbai - Thane,Delayed
106023,2025-10-20,C9875,Ghatkopar Grill,Burger,577,52,3.8,Debit Card,Mumbai - Malad,Delayed
106024,2026-06-19,C4388,Malad Food Hub,Beverages,1181,51,4.5,Wallet,Mumbai - Mulund,Delivered
106025,2025-04-23,C3058,Mumbai Tadka,Chinese,133,36,4.9,Wallet,Mumbai - Kurla,Delivered
106026,2026-05-06,C8097,Bandra Bites,South Indian,804,71,4.5,Wallet,Mumbai - Colaba,Delivered
106027,2025-08-21,C9352,Bandra Bites,Biryani,1731,24,4.1,Credit Card,Mumbai - Ghatkopar,Delivered
106028,2026-05-15,C8204,Colaba Cafe,South Indian,1560,52,2.6,Credit Card,Mumbai - Dadar,Delayed
106029,2026-05-19,C7829,Chembur Spice House,Biryani,726,30,3.8,Debit Card,Mumbai - Colaba,Delivered
106030,2025-03-08,C2384,Ghatkopar Grill,South Indian,1296,43,4.8,Wallet,Mumbai - Chembur,Delayed
106031,2025-04-21,C2930,Ghatkopar Grill,North Indian,567,82,3.0,Debit Card,Mumbai - Ghatkopar,Delivered
106032,2025-09-30,C1746,Thane Treats,Desserts,475,59,3.3,Cash,Mumbai - Kurla,Delivered
106033,2026-04-04,C6280,Vashi Veg Corner,Healthy Food,1692,37,4.5,Credit Card,Mumbai - Vashi,Delivered
106034,2025-03-15,C3113,Bandra Bites,Biryani,782,41,3.3,Wallet,Mumbai - Bandra,Delayed
106035,2025-08-15,C7272,Ghatkopar Grill,North Indian,1796,21,4.8,Wallet,Mumbai - Colaba,Delivered
106036,2025-01-22,C6091,Kurla Kitchen,Pizza,529,22,4.6,Wallet,Mumbai - Colaba,Delayed
106037,2025-02-28,C1061,Malad Food Hub,Pizza,1514,85,4.1,Wallet,Mumbai - Ghatkopar,Cancelled
106038,2025-12-24,C5183,Kurla Kitchen,Burger,491,67,3.7,Debit Card,Mumbai - Chembur,Delivered
106039,2026-06-02,C1442,Bandra Bites,Biryani,378,40,4.2,UPI,Mumbai - Bandra,Delayed
106040,2026-01-27,C8126,Malad Food Hub,Desserts,1478,32,4.2,Credit Card,Mumbai - Powai,Cancelled
106041,2025-03-04,C8007,Bandra Bites,Beverages,1738,72,3.3,Debit Card,Mumbai - Thane,Delivered
106042,2026-05-28,C1985,Vashi Veg Corner,North Indian,1351,34,4.3,Cash,Mumbai - Ghatkopar,Delayed
106043,2026-06-10,C7614,Kurla Kitchen,Desserts,1696,26,4.6,Wallet,Mumbai - Borivali,Delivered
106044,2025-08-09,C5356,Mumbai Tadka,Chinese,1347,44,4.4,Debit Card,Mumbai - Dadar,Delivered
106045,2026-04-20,C7858,Andheri Kitchen,South Indian,713,51,4.3,Cash,Mumbai - Chembur,Delayed
106046,2025-03-01,C5064,Bandra Bites,Desserts,409,33,3.4,UPI,Mumbai - Bandra,Delivered
106047,2025-05-05,C6342,Bandra Bites,Beverages,1099,37,4.1,UPI,Mumbai - Borivali,Delivered
106048,2025-08-29,C4998,Andheri Kitchen,Chinese,524,56,3.4,Credit Card,Mumbai - Kurla,Delivered
106049,2026-02-02,C6827,Vashi Veg Corner,Burger,739,70,5.0,UPI,Mumbai - Chembur,Delivered
106050,2025-05-30,C8571,Dadar Darbar,Pizza,304,46,3.0,Cash,Mumbai - Borivali,Cancelled
106051,2025-05-14,C8566,Bandra Bites,North Indian,1172,36,2.7,Cash,Mumbai - Dadar,Delivered
106052,2025-05-16,C5634,Colaba Cafe,Burger,172,57,2.6,Debit Card,Mumbai - Mulund,Cancelled
106053,2026-03-30,C9404,Dadar Darbar,Burger,732,67,3.5,Credit Card,Mumbai - Kurla,Delivered
106054,2025-03-23,C1480,Mumbai Tadka,Desserts,255,31,4.5,Credit Card,Mumbai - Powai,Delayed
106055,2026-05-09,C9928,Malad Food Hub,Biryani,102,83,4.9,Cash,Mumbai - Thane,Cancelled
106056,2025-10-20,C7588,Malad Food Hub,Chinese,1350,78,4.9,Cash,Mumbai - Malad,Delivered
106057,2026-05-07,C7193,Chembur Spice House,Pizza,323,24,3.6,UPI,Mumbai - Dadar,Delivered
106058,2026-02-09,C6242,Powai Plates,Pizza,1246,17,4.5,Wallet,Mumbai - Kurla,Delivered
106059,2025-04-09,C9459,Borivali Bistro,Desserts,1584,71,3.1,Debit Card,Mumbai - Ghatkopar,Delivered
106060,2025-11-09,C8807,Kurla Kitchen,Burger,896,57,3.0,Credit Card,Mumbai - Kurla,Delivered
106061,2025-12-23,C4244,Marine Drive Meals,Burger,658,78,2.6,Wallet,Mumbai - Bandra,Delivered
106062,2025-04-02,C4855,Borivali Bistro,Beverages,294,38,3.5,Cash,Mumbai - Mulund,Delayed
106063,2025-07-19,C3546,Andheri Kitchen,North Indian,778,74,3.4,UPI,Mumbai - Malad,Cancelled
106064,2025-03-21,C2427,Bandra Bites,South Indian,1585,68,4.1,Credit Card,Mumbai - Borivali,Delivered
106065,2025-11-16,C9245,Vashi Veg Corner,South Indian,138,21,4.1,UPI,Mumbai - Malad,Delivered
106066,2026-03-15,C4417,Andheri Kitchen,North Indian,1756,47,4.0,Credit Card,Mumbai - Borivali,Cancelled
106067,2026-04-23,C6671,Borivali Bistro,Chinese,582,61,4.1,Wallet,Mumbai - Bandra,Delivered
106068,2026-05-06,C7630,Powai Plates,Burger,1396,23,4.7,Credit Card,Mumbai - Kurla,Delivered
106069,2025-10-20,C8766,Thane Treats,Beverages,1604,24,4.9,Wallet,Mumbai - Bandra,Cancelled
106070,2025-04-15,C6372,Chembur Spice House,Healthy Food,907,36,4.5,Debit Card,Mumbai - Vashi,Delivered
106071,2025-02-04,C7284,Powai Plates,Desserts,1335,70,3.5,UPI,Mumbai - Borivali,Delivered
106072,2026-03-05,C8395,Colaba Cafe,North Indian,1204,38,4.9,Wallet,Mumbai - Powai,Delivered
106073,2025-02-23,C5810,Powai Plates,North Indian,1251,80,3.7,Debit Card,Mumbai - Dadar,Delivered
106074,2026-06-08,C2555,Marine Drive Meals,Desserts,385,71,3.2,Debit Card,Mumbai - Chembur,Delivered
106075,2026-02-09,C5730,Thane Treats,Desserts,172,46,4.4,Credit Card,Mumbai - Thane,Delivered
106076,2025-05-09,C5144,Powai Plates,Beverages,759,68,4.0,Cash,Mumbai - Chembur,Cancelled
106077,2026-01-25,C6935,Vashi Veg Corner,Desserts,512,47,3.3,UPI,Mumbai - Malad,Delivered
106078,2025-08-17,C7758,Mumbai Tadka,Healthy Food,1784,72,3.0,Wallet,Mumbai - Thane,Cancelled
106079,2026-05-11,C9753,Kurla Kitchen,Burger,1090,40,3.5,Credit Card,Mumbai - Powai,Delivered
106080,2025-09-24,C4164,Kurla Kitchen,South Indian,1315,16,3.5,Credit Card,Mumbai - Kurla,Cancelled
106081,2026-03-05,C8003,Ghatkopar Grill,Biryani,203,18,4.7,Credit Card,Mumbai - Ghatkopar,Delivered
106082,2026-03-04,C3260,Ghatkopar Grill,Burger,1259,71,2.6,Cash,Mumbai - Bandra,Cancelled
106083,2025-12-16,C3116,Bandra Bites,Pizza,1465,77,3.7,Cash,Mumbai - Mulund,Delivered
106084,2025-09-09,C9977,Colaba Cafe,Healthy Food,1285,57,4.4,UPI,Mumbai - Mulund,Delivered
106085,2026-03-13,C4698,Powai Plates,Pizza,502,58,2.8,Debit Card,Mumbai - Borivali,Delayed
106086,2025-09-09,C1507,Thane Treats,South Indian,1468,31,4.4,UPI,Mumbai - Mulund,Cancelled
106087,2026-05-04,C6969,Chembur Spice House,Beverages,1363,39,4.4,Credit Card,Mumbai - Thane,Cancelled
106088,2025-04-19,C9008,Marine Drive Meals,Pizza,1654,35,3.3,UPI,Mumbai - Mulund,Cancelled
106089,2026-06-25,C4716,Bandra Bites,Pizza,124,74,3.3,Debit Card,Mumbai - Bandra,Delivered
106090,2025-07-15,C8295,Bandra Bites,South Indian,1671,60,3.5,Credit Card,Mumbai - Mulund,Delivered
106091,2025-08-08,C5526,Chembur Spice House,Beverages,914,41,4.9,Cash,Mumbai - Bandra,Delivered
106092,2025-09-05,C6946,Bandra Bites,South Indian,346,72,3.6,UPI,Mumbai - Malad,Delayed
106093,2025-03-14,C9074,Kurla Kitchen,North Indian,1733,73,3.2,Credit Card,Mumbai - Vashi,Delivered
106094,2026-01-12,C7332,Vashi Veg Corner,Beverages,1180,36,2.7,Cash,Mumbai - Kurla,Delivered
106095,2025-08-11,C9863,Marine Drive Meals,Biryani,916,20,3.3,UPI,Mumbai - Thane,Delivered
106096,2025-05-29,C3012,Borivali Bistro,Chinese,1005,75,3.3,Cash,Mumbai - Dadar,Delayed
106097,2025-07-30,C4468,Chembur Spice House,Biryani,1411,22,3.2,UPI,Mumbai - Mulund,Cancelled
106098,2025-11-06,C2477,Ghatkopar Grill,South Indian,1511,38,3.8,Debit Card,Mumbai - Chembur,Delivered
106099,2025-10-15,C2328,Borivali Bistro,Chinese,1295,44,4.9,Cash,Mumbai - Kurla,Delivered
106100,2026-06-12,C9277,Marine Drive Meals,Beverages,433,39,3.7,Cash,Mumbai - Thane,Delayed
106101,2025-12-03,C4855,Dadar Darbar,Chinese,220,17,4.8,Wallet,Mumbai - Vashi,Delayed
106102,2026-05-08,C1182,Ghatkopar Grill,North Indian,149,83,4.2,Cash,Mumbai - Borivali,Delivered
106103,2025-09-04,C7188,Ghatkopar Grill,Desserts,219,45,4.3,Credit Card,Mumbai - Colaba,Delivered
106104,2025-04-13,C6137,Borivali Bistro,Healthy Food,1120,42,4.7,Wallet,Mumbai - Andheri,Delivered
106105,2025-01-20,C8597,Borivali Bistro,Burger,1360,70,4.5,Wallet,Mumbai - Vashi,Cancelled
106106,2025-06-06,C3094,Ghatkopar Grill,South Indian,1007,53,3.2,Credit Card,Mumbai - Bandra,Delivered
106107,2025-10-21,C4298,Malad Food Hub,North Indian,642,42,4.7,Credit Card,Mumbai - Kurla,Cancelled
106108,2025-07-12,C1766,Malad Food Hub,Chinese,507,36,3.6,UPI,Mumbai - Colaba,Delayed
106109,2026-01-14,C3028,Ghatkopar Grill,South Indian,1754,36,4.7,Wallet,Mumbai - Powai,Cancelled
106110,2025-09-12,C7659,Thane Treats,Burger,137,44,4.7,UPI,Mumbai - Dadar,Cancelled
106111,2025-01-29,C2581,Mumbai Tadka,Chinese,1245,34,4.5,UPI,Mumbai - Andheri,Delivered
106112,2025-10-20,C3392,Chembur Spice House,Healthy Food,226,44,3.0,UPI,Mumbai - Mulund,Delayed
106113,2025-09-01,C1173,Andheri Kitchen,Pizza,1684,17,4.7,Debit Card,Mumbai - Mulund,Delivered
106114,2026-05-25,C3276,Powai Plates,Desserts,934,64,4.8,Wallet,Mumbai - Dadar,Delivered
106115,2025-11-09,C8477,Vashi Veg Corner,Chinese,862,20,2.7,Wallet,Mumbai - Chembur,Delivered
106116,2025-05-27,C4387,Thane Treats,North Indian,751,72,4.5,UPI,Mumbai - Kurla,Delivered
106117,2025-09-27,C3423,Vashi Veg Corner,South Indian,1691,67,4.6,Wallet,Mumbai - Andheri,Delivered
106118,2026-03-31,C3940,Bandra Bites,Beverages,692,41,3.5,Wallet,Mumbai - Vashi,Cancelled
106119,2025-01-21,C9340,Colaba Cafe,Pizza,1296,52,2.6,Wallet,Mumbai - Bandra,Cancelled
106120,2026-06-11,C7713,Chembur Spice House,Healthy Food,1364,59,3.8,Cash,Mumbai - Powai,Delivered
106121,2025-03-10,C1052,Colaba Cafe,North Indian,1347,42,2.6,Credit Card,Mumbai - Colaba,Delivered
106122,2025-03-19,C6993,Bandra Bites,South Indian,1438,38,4.8,Cash,Mumbai - Andheri,Cancelled
106123,2025-01-11,C4992,Marine Drive Meals,Beverages,1792,85,4.4,UPI,Mumbai - Dadar,Cancelled
106124,2026-06-25,C5043,Andheri Kitchen,South Indian,976,24,3.4,UPI,Mumbai - Chembur,Delivered
106125,2025-01-26,C6363,Andheri Kitchen,North Indian,599,41,3.2,Credit Card,Mumbai - Thane,Delivered
106126,2025-10-23,C5835,Ghatkopar Grill,South Indian,386,16,3.2,Credit Card,Mumbai - Bandra,Delivered
106127,2025-09-03,C9081,Powai Plates,Biryani,1787,40,3.7,UPI,Mumbai - Ghatkopar,Delivered
106128,2025-09-30,C7446,Vashi Veg Corner,Desserts,388,68,4.9,Debit Card,Mumbai - Chembur,Delivered
106129,2025-06-15,C3336,Bandra Bites,Chinese,1039,43,3.6,Wallet,Mumbai - Thane,Delivered
106130,2025-08-11,C3450,Chembur Spice House,North Indian,462,37,3.8,Credit Card,Mumbai - Vashi,Delivered
106131,2026-04-26,C2299,Malad Food Hub,South Indian,669,23,3.3,Credit Card,Mumbai - Mulund,Cancelled
106132,2025-10-25,C8796,Marine Drive Meals,Chinese,1355,19,4.5,Cash,Mumbai - Ghatkopar,Delivered
106133,2026-04-24,C1459,Thane Treats,Chinese,924,33,2.6,Cash,Mumbai - Chembur,Delivered
106134,2026-01-19,C5163,Marine Drive Meals,Desserts,382,77,3.4,Cash,Mumbai - Kurla,Delivered
106135,2025-05-20,C6979,Powai Plates,Pizza,1763,28,3.0,Wallet,Mumbai - Bandra,Delivered
106136,2025-01-27,C9453,Chembur Spice House,Desserts,1352,25,3.9,Cash,Mumbai - Bandra,Cancelled
106137,2025-05-18,C1444,Powai Plates,Healthy Food,1765,83,3.3,Debit Card,Mumbai - Kurla,Delivered
106138,2026-05-04,C9892,Marine Drive Meals,South Indian,1425,58,2.8,Credit Card,Mumbai - Dadar,Delayed
106139,2026-02-01,C9019,Andheri Kitchen,South Indian,1568,65,3.0,Cash,Mumbai - Kurla,Delayed
106140,2025-09-15,C7973,Bandra Bites,Beverages,1382,83,2.8,Credit Card,Mumbai - Vashi,Delayed
106141,2026-05-21,C3825,Dadar Darbar,Pizza,653,82,3.5,Cash,Mumbai - Borivali,Delayed
106142,2025-08-31,C5931,Thane Treats,Biryani,1453,62,2.9,Cash,Mumbai - Thane,Delivered
106143,2026-02-11,C1404,Borivali Bistro,North Indian,762,22,2.5,Wallet,Mumbai - Bandra,Delivered
106144,2025-03-09,C5132,Dadar Darbar,South Indian,702,69,3.5,Cash,Mumbai - Bandra,Delivered
106145,2025-08-17,C2412,Colaba Cafe,Burger,1361,22,3.5,Cash,Mumbai - Kurla,Cancelled
106146,2026-06-25,C7356,Malad Food Hub,North Indian,640,76,4.9,Credit Card,Mumbai - Mulund,Delivered
106147,2025-06-20,C3742,Vashi Veg Corner,Biryani,306,54,3.1,Cash,Mumbai - Chembur,Delivered
106148,2025-06-05,C3889,Bandra Bites,Beverages,625,69,3.6,Debit Card,Mumbai - Powai,Delayed
106149,2026-06-07,C7095,Chembur Spice House,Beverages,1621,69,3.8,Credit Card,Mumbai - Kurla,Cancelled
106150,2025-05-20,C3726,Powai Plates,Healthy Food,1559,75,2.8,Wallet,Mumbai - Colaba,Delayed
106151,2026-05-10,C8222,Chembur Spice House,Burger,220,48,3.0,Cash,Mumbai - Borivali,Delayed
106152,2026-01-31,C2041,Kurla Kitchen,Beverages,163,51,4.7,Wallet,Mumbai - Mulund,Delayed
106153,2026-06-25,C7618,Marine Drive Meals,North Indian,568,61,5.0,UPI,Mumbai - Kurla,Delivered
106154,2026-06-11,C1840,Colaba Cafe,North Indian,864,63,5.0,Credit Card,Mumbai - Chembur,Delivered
106155,2026-06-24,C4063,Andheri Kitchen,Pizza,854,67,3.8,Cash,Mumbai - Mulund,Cancelled
106156,2025-08-10,C7831,Marine Drive Meals,Beverages,455,35,3.4,Credit Card,Mumbai - Andheri,Cancelled
106157,2025-12-13,C5619,Malad Food Hub,Biryani,612,38,3.4,Wallet,Mumbai - Chembur,Cancelled
106158,2025-04-17,C5953,Thane Treats,Healthy Food,715,72,3.8,Wallet,Mumbai - Ghatkopar,Delivered
106159,2026-01-13,C2112,Colaba Cafe,Healthy Food,818,77,3.7,Wallet,Mumbai - Dadar,Delayed
106160,2025-06-20,C9325,Malad Food Hub,Burger,761,75,4.0,Debit Card,Mumbai - Dadar,Delivered
106161,2026-03-26,C1976,Kurla Kitchen,Beverages,1353,76,4.6,Credit Card,Mumbai - Powai,Delivered
106162,2025-11-23,C5451,Marine Drive Meals,North Indian,1386,22,4.1,UPI,Mumbai - Andheri,Delivered
106163,2025-12-07,C9217,Vashi Veg Corner,North Indian,593,48,4.5,Cash,Mumbai - Powai,Delivered
106164,2025-02-24,C9790,Vashi Veg Corner,North Indian,1536,59,3.0,Credit Card,Mumbai - Borivali,Delayed
106165,2025-08-28,C4201,Malad Food Hub,Beverages,1011,35,4.1,Wallet,Mumbai - Ghatkopar,Delivered
106166,2026-04-30,C3725,Vashi Veg Corner,Pizza,1643,41,4.8,UPI,Mumbai - Andheri,Delivered
106167,2025-10-24,C3515,Dadar Darbar,Pizza,134,46,3.6,Wallet,Mumbai - Dadar,Delivered
106168,2025-11-13,C1976,Powai Plates,Chinese,1024,47,3.4,Credit Card,Mumbai - Borivali,Delivered
106169,2025-08-19,C4854,Thane Treats,North Indian,1269,40,3.8,Credit Card,Mumbai - Chembur,Delivered
106170,2025-05-31,C1195,Mumbai Tadka,Burger,1531,54,4.7,Wallet,Mumbai - Colaba,Delayed
106171,2026-01-27,C8432,Mumbai Tadka,Biryani,652,82,4.9,Credit Card,Mumbai - Malad,Delivered
106172,2025-11-22,C3483,Marine Drive Meals,Beverages,348,40,3.9,UPI,Mumbai - Kurla,Delivered
106173,2025-11-24,C2253,Colaba Cafe,Chinese,568,65,3.4,Wallet,Mumbai - Mulund,Delivered
106174,2026-06-10,C2441,Vashi Veg Corner,Healthy Food,320,34,2.9,Debit Card,Mumbai - Thane,Delivered
106175,2025-04-24,C6285,Malad Food Hub,Healthy Food,409,75,5.0,UPI,Mumbai - Mulund,Delayed
106176,2025-12-12,C6212,Malad Food Hub,Desserts,1157,71,3.5,Debit Card,Mumbai - Ghatkopar,Delivered
106177,2026-06-09,C4259,Borivali Bistro,Burger,1398,59,4.0,Wallet,Mumbai - Ghatkopar,Delivered
106178,2026-03-17,C3411,Vashi Veg Corner,Biryani,233,18,4.2,Wallet,Mumbai - Thane,Delayed
106179,2025-04-17,C2538,Colaba Cafe,Desserts,1757,64,3.6,Cash,Mumbai - Mulund,Delayed
106180,2025-04-11,C1484,Marine Drive Meals,North Indian,583,34,4.0,UPI,Mumbai - Andheri,Cancelled
106181,2025-11-26,C3002,Powai Plates,North Indian,678,72,4.1,Credit Card,Mumbai - Chembur,Delivered
106182,2026-01-06,C2762,Chembur Spice House,Chinese,837,23,4.4,Credit Card,Mumbai - Chembur,Cancelled
106183,2026-01-12,C4056,Chembur Spice House,Healthy Food,1070,32,3.8,Debit Card,Mumbai - Vashi,Delivered
106184,2026-04-14,C5340,Bandra Bites,Burger,531,80,2.8,Cash,Mumbai - Chembur,Delayed
106185,2026-01-21,C5260,Marine Drive Meals,Healthy Food,172,40,3.5,Cash,Mumbai - Thane,Delivered
106186,2025-08-22,C3338,Marine Drive Meals,Pizza,932,82,4.8,UPI,Mumbai - Dadar,Delivered
106187,2025-01-01,C9158,Dadar Darbar,Burger,813,57,4.7,Wallet,Mumbai - Borivali,Delivered
106188,2025-08-18,C7262,Ghatkopar Grill,Biryani,293,58,4.4,Wallet,Mumbai - Chembur,Delivered
106189,2026-03-03,C8575,Mumbai Tadka,Burger,226,41,2.8,UPI,Mumbai - Kurla,Delivered
106190,2025-09-02,C3504,Chembur Spice House,North Indian,327,81,2.8,Debit Card,Mumbai - Kurla,Delayed
106191,2026-03-02,C3867,Ghatkopar Grill,North Indian,1296,24,2.6,Credit Card,Mumbai - Dadar,Delivered
106192,2025-05-02,C3925,Mumbai Tadka,South Indian,1495,69,2.8,Debit Card,Mumbai - Malad,Delayed
106193,2026-01-06,C6675,Borivali Bistro,South Indian,1785,30,3.5,Debit Card,Mumbai - Chembur,Cancelled
106194,2025-07-07,C5265,Bandra Bites,South Indian,672,46,5.0,Cash,Mumbai - Bandra,Cancelled
106195,2026-03-16,C9684,Borivali Bistro,Beverages,355,76,4.2,Credit Card,Mumbai - Ghatkopar,Cancelled
106196,2025-11-12,C8779,Andheri Kitchen,Desserts,169,73,4.6,Cash,Mumbai - Mulund,Cancelled
106197,2025-08-07,C7464,Mumbai Tadka,Beverages,1140,24,4.8,Wallet,Mumbai - Thane,Delayed
106198,2026-06-25,C6407,Mumbai Tadka,Healthy Food,585,70,4.6,Credit Card,Mumbai - Andheri,Delayed
106199,2025-06-04,C4563,Mumbai Tadka,Beverages,1578,65,3.3,Debit Card,Mumbai - Colaba,Delayed
106200,2025-01-23,C8527,Malad Food Hub,Chinese,1661,47,2.9,Wallet,Mumbai - Malad,Delivered
106201,2025-02-01,C1934,Powai Plates,Chinese,1241,34,3.0,UPI,Mumbai - Dadar,Delayed
106202,2026-01-16,C5658,Mumbai Tadka,Desserts,540,49,4.2,Cash,Mumbai - Ghatkopar,Delivered
106203,2025-01-12,C8901,Andheri Kitchen,Healthy Food,136,75,3.8,Cash,Mumbai - Mulund,Delayed
106204,2025-05-05,C4961,Vashi Veg Corner,Healthy Food,1638,61,3.5,Wallet,Mumbai - Andheri,Cancelled
106205,2025-03-24,C6798,Andheri Kitchen,Chinese,374,20,3.7,UPI,Mumbai - Borivali,Delivered
106206,2026-04-04,C8486,Vashi Veg Corner,Healthy Food,1250,72,3.2,Debit Card,Mumbai - Kurla,Delayed
106207,2026-03-12,C1693,Bandra Bites,South Indian,510,39,3.1,Cash,Mumbai - Borivali,Delivered
106208,2025-07-13,C4876,Thane Treats,Desserts,1783,50,4.7,Debit Card,Mumbai - Ghatkopar,Delivered
106209,2025-03-16,C6051,Thane Treats,Burger,1630,39,2.6,Wallet,Mumbai - Borivali,Delivered
106210,2026-04-16,C8612,Ghatkopar Grill,Chinese,272,41,2.7,Debit Card,Mumbai - Kurla,Delivered
106211,2025-04-28,C8152,Ghatkopar Grill,Healthy Food,451,19,3.2,Cash,Mumbai - Malad,Delivered
106212,2026-05-22,C1265,Andheri Kitchen,Biryani,1474,65,3.5,Cash,Mumbai - Thane,Delivered
106213,2025-04-23,C8173,Vashi Veg Corner,Pizza,1763,80,4.0,Wallet,Mumbai - Powai,Delivered
106214,2025-05-20,C9728,Borivali Bistro,Desserts,1403,85,4.3,UPI,Mumbai - Bandra,Delivered
106215,2026-02-22,C3230,Mumbai Tadka,Pizza,1461,16,3.3,Cash,Mumbai - Borivali,Delivered
106216,2025-06-10,C9058,Chembur Spice House,Biryani,1601,38,3.6,Cash,Mumbai - Dadar,Delivered
106217,2025-01-24,C8472,Chembur Spice House,Desserts,1447,76,4.4,Wallet,Mumbai - Ghatkopar,Delivered
106218,2026-06-22,C6477,Vashi Veg Corner,North Indian,1251,53,3.5,Wallet,Mumbai - Kurla,Delayed
106219,2025-12-13,C7683,Bandra Bites,Biryani,202,46,2.7,Cash,Mumbai - Kurla,Delivered
106220,2025-09-30,C9083,Colaba Cafe,Healthy Food,199,20,3.7,UPI,Mumbai - Kurla,Cancelled
106221,2025-01-10,C8206,Marine Drive Meals,Desserts,530,41,4.9,Wallet,Mumbai - Mulund,Delivered
106222,2025-02-21,C8064,Dadar Darbar,Healthy Food,1565,15,4.4,Wallet,Mumbai - Vashi,Delivered
106223,2026-06-25,C1188,Powai Plates,Chinese,1443,51,2.6,Wallet,Mumbai - Dadar,Delivered
106224,2025-12-19,C5848,Thane Treats,Burger,1541,82,4.4,Cash,Mumbai - Dadar,Cancelled
106225,2025-06-10,C3860,Dadar Darbar,Healthy Food,286,38,4.6,Debit Card,Mumbai - Ghatkopar,Delivered
106226,2025-05-14,C5075,Andheri Kitchen,North Indian,157,73,4.5,Debit Card,Mumbai - Chembur,Delayed
106227,2026-02-01,C9332,Colaba Cafe,Beverages,861,39,4.3,Cash,Mumbai - Andheri,Delivered
